user1,user2
107030267,466946646
107030267,469730466
107030267,472428527
107030267,476182182
107030267,479993931
107030267,483686371
107030267,493064940
107030267,506510810
107030267,511245697
107030267,512343850
107030267,518622645
107030267,522187566
107030267,542651157
107030267,551075811
107030267,557780365
107030267,574539155
107030267,575843924
107030267,580108224
107030267,584992428
107030267,612914149
107030267,628002875
107030267,633525354
107030267,674184101
107030267,674836685
107030267,702367123
107030267,714215905
107030267,719137532
107030267,744331714
107030267,793245062
107030267,796175102
107030267,847322148
147818686,6764498
147818686,14709421
147818686,15528583
147818686,32721638
147818686,33166027
147818686,37313630
147818686,42426365
147818686,44923529
147818686,47193905
147818686,62788943
147818686,67630887
147818686,68614889
147818686,71949691
147818686,74207651
147818686,80883477
147818686,92770406
147818686,95174956
147818686,99138057
147818686,102482862
147818686,106558491
147818686,113692927
147818686,114720773
147818686,118746149
147818686,119259146
147818686,119546096
147818686,122303716
147818686,132201876
147818686,132975232
147818686,134058741
147818686,135131880
147818686,136245887
147818686,137133747
147818686,138507567
147818686,140236078
147818686,146357212
147818686,146397411
147818686,146668058
147818686,146920700
147818686,147532428
147818686,147549892
147818686,148126190
147818686,150415874
147818686,151427883
147818686,151489449
147818686,151778600
147818686,151861033
147818686,152470403
147818686,153037338
147818686,153355934
147818686,153469698
147818686,153631683
147818686,153647656
147818686,154628144
147818686,154714047
147818686,155440710
147818686,157351385
147818686,158378448
147818686,159033931
147818686,159623640
147818686,162877606
147818686,164095506
147818686,169458667
147818686,170441512
147818686,170612057
147818686,171168005
147818686,172070874
147818686,172375506
147818686,173636892
147818686,173995605
147818686,174887568
147818686,174939697
147818686,175257235
147818686,175483945
147818686,175905771
147818686,177887872
147818686,178376068
147818686,178699333
147818686,180316399
147818686,180840921
147818686,182278035
147818686,182702755
147818686,183254954
147818686,185016667
147818686,185430642
147818686,185867957
147818686,187442683
147818686,193859791
147818686,198339209
147818686,199787677
147818686,205410149
147818686,206784369
147818686,207810029
147818686,208050314
147818686,208423077
147818686,210029551
147818686,210072839
147818686,210102216
147818686,210505492
147818686,213212979
147818686,215322896
147818686,216706160
147818686,217938692
147818686,218989021
147818686,219665012
147818686,223200017
147818686,224572264
147818686,226201150
147818686,227418776
147818686,228578941
147818686,228645128
147818686,234540191
147818686,235507882
147818686,236153072
147818686,236566321
147818686,236661970
147818686,237715233
147818686,238818634
147818686,244031662
147818686,247779620
147818686,253114065
147818686,254054918
147818686,256534460
147818686,266086060
147818686,268815963
147818686,269647596
147818686,270369320
147818686,273927017
147818686,274489799
147818686,276247056
147818686,278684010
147818686,282427199
147818686,284411280
147818686,289420190
147818686,291224493
147818686,291787447
147818686,298086713
147818686,300261030
147818686,306152157
147818686,310048005
147818686,310853312
147818686,311410243
147818686,319030367
147818686,319158918
147818686,321669068
147818686,327694875
147818686,333393006
147818686,339095181
147818686,341594171
147818686,346921022
147818686,355276300
147818686,355420909
147818686,359650039
147818686,365742034
147818686,370069227
147818686,370902427
147818686,372041185
147818686,376279124
147818686,378541962
147818686,379410023
147818686,404903025
147818686,419033529
147818686,424207088
147818686,425282993
147818686,425510320
147818686,435427204
147818686,446506044
147818686,447844302
147818686,457883426
147818686,462362570
147818686,472519513
147818686,474278091
147818686,481525012
147818686,505430548
147818686,506537826
147818686,513764640
147818686,527100205
147818686,538112131
147818686,539902390
147818686,597026541
147818686,598288505
147818686,598774594
147818686,643102532
147818686,786686205
151825953,5120860
151825953,6005098
151825953,6209376
151825953,7227754
151825953,42750721
151825953,59906295
151825953,63413171
151825953,69516754
151825953,76543346
151825953,87798974
151825953,95096097
151825953,113411323
151825953,116373328
151825953,135209593
151825953,135404727
151825953,135521422
151825953,137637418
151825953,140161285
151825953,142135663
151825953,145456868
151825953,145491996
151825953,147063303
151825953,148666573
151825953,150342381
151825953,152037216
151825953,153808022
151825953,154267352
151825953,154515019
151825953,159002321
151825953,159501808
151825953,161447556
151825953,163332088
151825953,163989874
151825953,164687051
151825953,164852413
151825953,167382529
151825953,168527167
151825953,169915895
151825953,171353118
151825953,177887427
151825953,183052038
151825953,183650809
151825953,184696268
151825953,185376012
151825953,185668165
151825953,186326149
151825953,187797463
151825953,189943566
151825953,192527952
151825953,192745036
151825953,194254754
151825953,197898909
151825953,203454492
151825953,207647598
151825953,208466441
151825953,210083936
151825953,211701002
151825953,214820911
151825953,215120429
151825953,221726423
151825953,222898801
151825953,223086502
151825953,224189282
151825953,225176236
151825953,227839407
151825953,231277557
151825953,231848407
151825953,233434376
151825953,234649643
151825953,236119746
151825953,236312535
151825953,241017564
151825953,244075812
151825953,245017721
151825953,253099882
151825953,253979803
151825953,255002997
151825953,256126950
151825953,256134235
151825953,259618580
151825953,261233417
151825953,266660531
151825953,271075155
151825953,271422058
151825953,276663005
151825953,277208372
151825953,279210784
151825953,279405166
151825953,280631960
151825953,282505004
151825953,284817913
151825953,285680975
151825953,289851421
151825953,292535230
151825953,294842992
151825953,297695062
151825953,302071819
151825953,302979752
151825953,306096435
151825953,307379280
151825953,313907209
151825953,316729974
151825953,316914700
151825953,320234789
151825953,320478868
151825953,322784736
151825953,323307067
151825953,323415572
151825953,328209598
151825953,330841973
151825953,337280288
151825953,348805116
151825953,350943015
151825953,353213649
151825953,353677711
151825953,353912154
151825953,363736189
151825953,367358876
151825953,367465563
151825953,372565444
151825953,380225695
151825953,380810708
151825953,381528565
151825953,392200001
151825953,393030820
151825953,394108703
151825953,396386377
151825953,398862999
151825953,406679199
151825953,409336868
151825953,419157110
151825953,421028371
151825953,433216717
151825953,439228009
151825953,444928805
151825953,448104698
151825953,458487719
151825953,459060739
151825953,469729643
151825953,476039497
151825953,502655654
151825953,504976767
151825953,506497154
151825953,506510810
151825953,522831604
151825953,544282281
151825953,545206165
151825953,567407101
151825953,575233733
151825953,583330201
151825953,591271550
151825953,602476994
151825953,610760235
151825953,624420304
151825953,626727266
151825953,678190371
151825953,713535797
151825953,715250837
151825953,747399278
151825953,786983792
170893789,2999188
170893789,9377424
170893789,18936271
170893789,44578388
170893789,44730272
170893789,53861429
170893789,58360442
170893789,75363102
170893789,94200506
170893789,99138057
170893789,99329127
170893789,101480925
170893789,107006056
170893789,116004203
170893789,125380550
170893789,127873692
170893789,132530292
170893789,133378271
170893789,138260181
170893789,138432926
170893789,139160096
170893789,139644656
170893789,140537904
170893789,142324248
170893789,145530786
170893789,146729261
170893789,147293287
170893789,147948942
170893789,150472504
170893789,150665774
170893789,151146951
170893789,151305348
170893789,154783933
170893789,157089792
170893789,157408511
170893789,157412009
170893789,161766692
170893789,162190045
170893789,162613081
170893789,163045099
170893789,163846733
170893789,164896915
170893789,165470200
170893789,166848443
170893789,168352691
170893789,170350084
170893789,170648829
170893789,170670994
170893789,171511887
170893789,172537841
170893789,173138961
170893789,173659753
170893789,173728635
170893789,174565056
170893789,175102165
170893789,176602458
170893789,179578087
170893789,179802920
170893789,180786945
170893789,181636410
170893789,182278035
170893789,182547086
170893789,186457882
170893789,186745579
170893789,190454593
170893789,190573974
170893789,191663655
170893789,192980583
170893789,197112193
170893789,198239876
170893789,199244210
170893789,199262918
170893789,199474929
170893789,201720029
170893789,204971555
170893789,205832046
170893789,207496736
170893789,208106006
170893789,208417299
170893789,208858423
170893789,210505492
170893789,213389084
170893789,214930732
170893789,215984516
170893789,216257589
170893789,219917891
170893789,221811511
170893789,221872658
170893789,222266288
170893789,223705447
170893789,226736269
170893789,226925474
170893789,227875937
170893789,228725822
170893789,229549178
170893789,229637516
170893789,232136931
170893789,232652054
170893789,234649545
170893789,236784555
170893789,236988034
170893789,237024669
170893789,237448158
170893789,237994832
170893789,239231118
170893789,241886988
170893789,243958253
170893789,245618286
170893789,245981440
170893789,246440373
170893789,247813191
170893789,248267340
170893789,250501691
170893789,256584044
170893789,257510718
170893789,257608111
170893789,258916571
170893789,261162583
170893789,261626317
170893789,263501251
170893789,267569316
170893789,268103642
170893789,268797234
170893789,268914427
170893789,270165520
170893789,270946706
170893789,273098593
170893789,274098358
170893789,274472664
170893789,275255890
170893789,275292518
170893789,276951702
170893789,277436621
170893789,278055479
170893789,279458864
170893789,280392757
170893789,280666872
170893789,281766939
170893789,283272637
170893789,283650237
170893789,283931800
170893789,284894203
170893789,286443388
170893789,287202367
170893789,287574021
170893789,290793610
170893789,292701300
170893789,292703439
170893789,295963907
170893789,299750076
170893789,302952558
170893789,304172787
170893789,305059684
170893789,306682576
170893789,307505607
170893789,309863156
170893789,312199591
170893789,313977545
170893789,318680575
170893789,320913047
170893789,321525860
170893789,322158322
170893789,327932567
170893789,328435510
170893789,331210513
170893789,332413170
170893789,332596411
170893789,334479882
170893789,334721014
170893789,337250782
170893789,347402748
170893789,348579314
170893789,350138703
170893789,350330748
170893789,353502433
170893789,354631518
170893789,357400072
170893789,359350446
170893789,362617354
170893789,366172710
170893789,371303678
170893789,383534908
170893789,384696040
170893789,385650320
170893789,386892863
170893789,387057767
170893789,390301436
170893789,393418802
170893789,396097459
170893789,402846288
170893789,403167624
170893789,406543892
170893789,406630419
170893789,407545232
170893789,407773655
170893789,413542715
170893789,419158620
170893789,419720323
170893789,421587382
170893789,426982559
170893789,428981138
170893789,435225288
170893789,438239933
170893789,439318780
170893789,448158420
170893789,450910757
170893789,451939997
170893789,452375041
170893789,455875707
170893789,456137315
170893789,461168069
170893789,470014371
170893789,470420608
170893789,472134696
170893789,472151935
170893789,478656088
170893789,480421245
170893789,483258327
170893789,492509899
170893789,495204742
170893789,504133000
170893789,509747937
170893789,512498731
170893789,518892695
170893789,520057384
170893789,520248318
170893789,524218257
170893789,532449770
170893789,541867613
170893789,544671780
170893789,551457005
170893789,572731586
170893789,587333348
170893789,598124393
170893789,612867635
170893789,636183028
170893789,643748947
170893789,697893961
170893789,853019918
171353118,212293
171353118,514804
171353118,613750
171353118,2214446
171353118,3613533
171353118,3664347
171353118,4852322
171353118,5405627
171353118,7220782
171353118,7839164
171353118,9754228
171353118,15022541
171353118,17317294
171353118,17826500
171353118,22440248
171353118,24206344
171353118,28728044
171353118,29462694
171353118,40393154
171353118,52120933
171353118,53216644
171353118,57241772
171353118,58304505
171353118,59424854
171353118,69516754
171353118,74734023
171353118,76543346
171353118,78760870
171353118,84127385
171353118,85677688
171353118,102821598
171353118,111680633
171353118,113476202
171353118,114960548
171353118,115131633
171353118,115835929
171353118,118818229
171353118,120950796
171353118,121080723
171353118,124128201
171353118,131862726
171353118,135823766
171353118,135931752
171353118,137254112
171353118,138125009
171353118,139427769
171353118,139873737
171353118,140260581
171353118,147615566
171353118,148404069
171353118,150311597
171353118,150380639
171353118,151249223
171353118,153132434
171353118,153808022
171353118,162786137
171353118,162856981
171353118,163683328
171353118,164467974
171353118,164841899
171353118,164931468
171353118,166124036
171353118,166621616
171353118,167223591
171353118,167943839
171353118,168163708
171353118,170584836
171353118,170719074
171353118,175444388
171353118,175991957
171353118,176741441
171353118,176804935
171353118,179020728
171353118,182986596
171353118,185539655
171353118,186326149
171353118,189016926
171353118,190975576
171353118,195463593
171353118,197302252
171353118,200436008
171353118,202605168
171353118,203621744
171353118,206440557
171353118,207377818
171353118,209877728
171353118,211913702
171353118,212077548
171353118,212107059
171353118,214820911
171353118,219512557
171353118,220851578
171353118,221927235
171353118,222992980
171353118,224402455
171353118,226935974
171353118,226978407
171353118,231035918
171353118,236205024
171353118,236256845
171353118,241956366
171353118,241961501
171353118,242908070
171353118,247828795
171353118,249077464
171353118,250954777
171353118,255488163
171353118,256134235
171353118,257265844
171353118,259571840
171353118,260458528
171353118,261233417
171353118,265645692
171353118,269107309
171353118,269207441
171353118,274219941
171353118,275577070
171353118,276194593
171353118,278945773
171353118,281810581
171353118,282777615
171353118,284210096
171353118,284474495
171353118,288564854
171353118,292634632
171353118,294842992
171353118,297319743
171353118,298746960
171353118,301838939
171353118,302979752
171353118,306096435
171353118,306425619
171353118,306912612
171353118,309826749
171353118,312680090
171353118,314559871
171353118,321794763
171353118,323307067
171353118,326377735
171353118,336935141
171353118,339982969
171353118,359796546
171353118,367415439
171353118,369625115
171353118,379821689
171353118,380810708
171353118,388540739
171353118,404402723
171353118,412665550
171353118,428761302
171353118,430692188
171353118,431907898
171353118,433402963
171353118,448588939
171353118,450159260
171353118,452437470
171353118,457393413
171353118,458487719
171353118,460984622
171353118,461783990
171353118,471487314
171353118,473945123
171353118,479163225
171353118,484180092
171353118,492132441
171353118,493988107
171353118,506510810
171353118,518622645
171353118,523113431
171353118,530679998
171353118,541499321
171353118,551314102
171353118,552863808
171353118,552947875
171353118,557785966
171353118,558391349
171353118,566088003
171353118,578210193
171353118,584169224
171353118,591271550
171353118,592125900
171353118,621174810
171353118,648241553
171353118,680465587
171353118,708760152
171353118,772037239
171353118,779054141
171353118,783575602
174887568,3086653
174887568,21292590
174887568,22212121
174887568,22663098
174887568,22739814
174887568,34086206
174887568,37627961
174887568,38039775
174887568,38044997
174887568,44954204
174887568,73896583
174887568,81887067
174887568,91565645
174887568,99138057
174887568,121867435
174887568,132169618
174887568,136643991
174887568,142345702
174887568,146920700
174887568,164621062
174887568,168814207
174887568,171168005
174887568,178376068
174887568,182278035
174887568,189067844
174887568,189240176
174887568,192243329
174887568,201809233
174887568,203077232
174887568,205410149
174887568,207810029
174887568,213161244
174887568,213212979
174887568,213557682
174887568,216339839
174887568,216620763
174887568,216706160
174887568,223200017
174887568,226451050
174887568,233191367
174887568,236153072
174887568,236566321
174887568,237715233
174887568,238185071
174887568,239088157
174887568,243849402
174887568,247779620
174887568,251463403
174887568,253520955
174887568,253803460
174887568,256932687
174887568,265296857
174887568,268815963
174887568,269597123
174887568,274223844
174887568,276247056
174887568,281803789
174887568,289487607
174887568,291787447
174887568,314835231
174887568,320772884
174887568,321611035
174887568,325142228
174887568,330706920
174887568,336369199
174887568,344700930
174887568,350186800
174887568,360292217
174887568,373409476
174887568,374029189
174887568,375310704
174887568,376279124
174887568,382194602
174887568,397664673
174887568,397800155
174887568,403383672
174887568,404766085
174887568,406841025
174887568,409014350
174887568,413869523
174887568,422460861
174887568,425137420
174887568,429262912
174887568,429890478
174887568,443919378
174887568,444884100
174887568,453985110
174887568,455889078
174887568,460539614
174887568,461188804
174887568,470077201
174887568,470570074
174887568,471225426
174887568,471640518
174887568,476953087
174887568,499258382
174887568,504251014
174887568,517105761
174887568,522690949
174887568,528269196
174887568,536412845
174887568,537664263
174887568,546111287
174887568,547876702
174887568,552156211
174887568,555201724
174887568,560681551
174887568,568484860
174887568,570968893
174887568,580828550
174887568,587753322
174887568,590685681
174887568,594851890
174887568,611278939
174887568,612987890
174887568,613614548
174887568,625638047
174887568,662741463
174887568,684112607
174887568,710166897
174887568,717004134
174887568,739827015
174887568,750070757
174887568,785164657
174887568,807730073
174887568,811125485
178376068,3609937
178376068,6032846
178376068,10699654
178376068,17600154
178376068,21328381
178376068,42094252
178376068,46464702
178376068,64323853
178376068,66436806
178376068,76623733
178376068,81821475
178376068,81887067
178376068,85182534
178376068,88452437
178376068,97395069
178376068,99138057
178376068,111809767
178376068,112960836
178376068,113918975
178376068,131751780
178376068,132352598
178376068,133286376
178376068,135382212
178376068,138450870
178376068,139340184
178376068,142006450
178376068,142451457
178376068,145087850
178376068,145104290
178376068,146337861
178376068,146641115
178376068,146920700
178376068,147302996
178376068,148056830
178376068,155408945
178376068,162992175
178376068,163929623
178376068,166130801
178376068,166713225
178376068,166733762
178376068,167980356
178376068,168563095
178376068,168684540
178376068,169257162
178376068,170653227
178376068,171168005
178376068,171394975
178376068,172074330
178376068,175304049
178376068,176328804
178376068,177402950
178376068,179397690
178376068,180130997
178376068,182278035
178376068,184352493
178376068,189239748
178376068,190368891
178376068,191969402
178376068,192109134
178376068,197777736
178376068,197858310
178376068,198384100
178376068,202727941
178376068,203199979
178376068,205410149
178376068,206518534
178376068,207292526
178376068,207810029
178376068,210505492
178376068,210846709
178376068,213212979
178376068,214219641
178376068,216706160
178376068,217340090
178376068,219665012
178376068,221553954
178376068,223200017
178376068,225727982
178376068,227379929
178376068,228890001
178376068,231337318
178376068,234644730
178376068,235918248
178376068,236153072
178376068,236566321
178376068,237715233
178376068,238833646
178376068,243849402
178376068,244755378
178376068,247779620
178376068,250898265
178376068,252742095
178376068,258875209
178376068,266879307
178376068,267865647
178376068,270369320
178376068,271318079
178376068,272465178
178376068,275293153
178376068,276247056
178376068,279875796
178376068,281803789
178376068,288456797
178376068,289944914
178376068,294742464
178376068,296397634
178376068,299547753
178376068,307752069
178376068,318449969
178376068,318460648
178376068,320410170
178376068,326515115
178376068,329997531
178376068,331875058
178376068,338959000
178376068,341132374
178376068,342612433
178376068,343030201
178376068,350186800
178376068,352465226
178376068,359485630
178376068,359713231
178376068,369622653
178376068,376279124
178376068,385673295
178376068,387222159
178376068,387445869
178376068,400142940
178376068,413869523
178376068,416370387
178376068,424095046
178376068,433514377
178376068,442039798
178376068,442106964
178376068,444893471
178376068,445436837
178376068,446957643
178376068,449673352
178376068,478290087
178376068,490733483
178376068,508652336
178376068,517201222
178376068,524218257
178376068,530128764
178376068,573999954
178376068,578845029
178376068,584948804
178376068,624188028
178376068,663053918
178376068,735633458
178376068,756134478
178376068,786686205
178376068,809551507
182278035,2062111
182278035,3793773
182278035,5323149
182278035,7134655
182278035,7422082
182278035,10888713
182278035,11775352
182278035,12124782
182278035,16252791
182278035,19948432
182278035,57300449
182278035,60963103
182278035,61005008
182278035,64578815
182278035,67024566
182278035,69876844
182278035,70744896
182278035,71057096
182278035,73251154
182278035,81887067
182278035,91563556
182278035,93969483
182278035,95810067
182278035,99138057
182278035,100028485
182278035,101480925
182278035,101582981
182278035,106476857
182278035,106528731
182278035,108163122
182278035,113132862
182278035,123466726
182278035,124538841
182278035,127071213
182278035,130209684
182278035,132548888
182278035,136334706
182278035,136449506
182278035,137263858
182278035,139160096
182278035,139680187
182278035,143579152
182278035,145087850
182278035,146920700
182278035,148273787
182278035,148274282
182278035,151268647
182278035,151872279
182278035,152061057
182278035,152445119
182278035,153191820
182278035,154288520
182278035,156985624
182278035,157001482
182278035,157098557
182278035,157841304
182278035,158166141
182278035,161617886
182278035,162392141
182278035,167391683
182278035,168114796
182278035,168406113
182278035,168517664
182278035,169360414
182278035,169575434
182278035,170469939
182278035,172350665
182278035,172968268
182278035,173065395
182278035,173527994
182278035,176350258
182278035,177348136
182278035,178730622
182278035,181558859
182278035,184110682
182278035,184411921
182278035,186710867
182278035,187570584
182278035,187897279
182278035,188876670
182278035,190547160
182278035,193887357
182278035,193991286
182278035,195007887
182278035,196162162
182278035,198649201
182278035,199134556
182278035,200678626
182278035,202820208
182278035,204607572
182278035,205203483
182278035,205410149
182278035,205863192
182278035,206583101
182278035,207810029
182278035,208805896
182278035,209650317
182278035,210491255
182278035,210846709
182278035,211902260
182278035,212268923
182278035,212372731
182278035,213212979
182278035,214312931
182278035,216665429
182278035,216706160
182278035,218301403
182278035,222860322
182278035,223200017
182278035,223356340
182278035,224505783
182278035,226697642
182278035,227293187
182278035,229996302
182278035,230212545
182278035,230338214
182278035,230470731
182278035,231188847
182278035,231606991
182278035,233094380
182278035,234649545
182278035,234754147
182278035,235597957
182278035,235823021
182278035,236108857
182278035,236153072
182278035,236174572
182278035,236282589
182278035,236450283
182278035,236566321
182278035,236922999
182278035,237715233
182278035,239294612
182278035,240335053
182278035,240377167
182278035,240931940
182278035,242290737
182278035,243849402
182278035,244337824
182278035,246385561
182278035,246706765
182278035,246957238
182278035,247779620
182278035,248642254
182278035,249004854
182278035,249339156
182278035,249592377
182278035,249687562
182278035,251236336
182278035,251831817
182278035,253639261
182278035,255426305
182278035,256671674
182278035,256804252
182278035,256923028
182278035,259024711
182278035,261186573
182278035,261644968
182278035,266523640
182278035,266763583
182278035,268815963
182278035,270391726
182278035,271392523
182278035,271839290
182278035,272385434
182278035,273098593
182278035,273554337
182278035,273603686
182278035,273790137
182278035,274223844
182278035,276247056
182278035,278406960
182278035,278886262
182278035,280968316
182278035,281803789
182278035,282226927
182278035,282397198
182278035,290369551
182278035,291269919
182278035,291787447
182278035,292121158
182278035,292882427
182278035,293469741
182278035,293499384
182278035,296397634
182278035,297691761
182278035,300643768
182278035,300800978
182278035,302249357
182278035,303187309
182278035,312307118
182278035,313707384
182278035,318680575
182278035,320757012
182278035,320971245
182278035,321367483
182278035,322398835
182278035,327639053
182278035,331418212
182278035,334238168
182278035,334566594
182278035,337808334
182278035,342222583
182278035,350330748
182278035,357030761
182278035,359288922
182278035,360135984
182278035,360704446
182278035,363697575
182278035,369657593
182278035,371831530
182278035,373179816
182278035,376279124
182278035,380545334
182278035,381202903
182278035,383033765
182278035,393685998
182278035,394072293
182278035,394308068
182278035,395315515
182278035,399970058
182278035,400699319
182278035,401108439
182278035,402877255
182278035,403644229
182278035,403705546
182278035,404527851
182278035,407943420
182278035,410524080
182278035,413869523
182278035,417209635
182278035,421497475
182278035,424095046
182278035,436329982
182278035,443039042
182278035,444425207
182278035,446251931
182278035,448799696
182278035,450351973
182278035,452896213
182278035,457884778
182278035,464102769
182278035,471633704
182278035,478032344
182278035,478217390
182278035,479722235
182278035,481207680
182278035,483381308
182278035,483798234
182278035,485202871
182278035,486477303
182278035,489472906
182278035,492388904
182278035,492436609
182278035,494819494
182278035,500572328
182278035,503175609
182278035,503627491
182278035,509747937
182278035,521995425
182278035,524905480
182278035,541126998
182278035,543145986
182278035,553841503
182278035,560505804
182278035,578563276
182278035,614940990
182278035,658560531
182278035,662741463
182278035,671253470
182278035,687928589
182278035,688265291
182278035,714473161
182278035,781367271
182278035,806660259
182278035,816317614
183052038,4114215
183052038,4715839
183052038,7009635
183052038,10541233
183052038,21785654
183052038,23973491
183052038,31356536
183052038,49330333
183052038,49763978
183052038,59438300
183052038,66192609
183052038,69516754
183052038,79850923
183052038,87987112
183052038,90426736
183052038,90964782
183052038,93088885
183052038,93976132
183052038,94346295
183052038,97280608
183052038,98393409
183052038,107879948
183052038,117878593
183052038,124724467
183052038,133626228
183052038,138778231
183052038,144787119
183052038,144901102
183052038,145491996
183052038,147840167
183052038,153373387
183052038,154668574
183052038,157471808
183052038,157837112
183052038,158087812
183052038,158792642
183052038,161758602
183052038,167589823
183052038,167821907
183052038,168159962
183052038,175464830
183052038,177007518
183052038,178045616
183052038,179097607
183052038,186326149
183052038,189116397
183052038,189943566
183052038,190242079
183052038,191596690
183052038,191671482
183052038,195717451
183052038,196378833
183052038,201817703
183052038,202183848
183052038,204059725
183052038,205332872
183052038,205494867
183052038,206441555
183052038,211038447
183052038,213753113
183052038,214411239
183052038,217145375
183052038,217642642
183052038,219508074
183052038,219512557
183052038,220058583
183052038,220493457
183052038,221401784
183052038,227623717
183052038,228815522
183052038,231848407
183052038,234161858
183052038,234767406
183052038,242171713
183052038,242889482
183052038,244272969
183052038,244826418
183052038,247038443
183052038,248408301
183052038,254090720
183052038,255376114
183052038,259076677
183052038,260297744
183052038,261559369
183052038,264189897
183052038,266459267
183052038,267234744
183052038,267869797
183052038,269595937
183052038,269625753
183052038,277992232
183052038,278849983
183052038,279817428
183052038,282559187
183052038,283089842
183052038,285413813
183052038,291394762
183052038,296572119
183052038,296940007
183052038,297678457
183052038,300263797
183052038,301760459
183052038,303993058
183052038,306096435
183052038,306356294
183052038,307180181
183052038,308145376
183052038,310143984
183052038,310551439
183052038,311247818
183052038,317863150
183052038,318523638
183052038,320027929
183052038,320333424
183052038,322071328
183052038,323085085
183052038,323355700
183052038,325097447
183052038,326212836
183052038,327643865
183052038,332264012
183052038,334369299
183052038,334514558
183052038,336756321
183052038,339306203
183052038,342578803
183052038,343046092
183052038,343954485
183052038,344024133
183052038,344055654
183052038,344278598
183052038,344780004
183052038,347734711
183052038,350875174
183052038,351195113
183052038,353912154
183052038,354515124
183052038,357251236
183052038,357502524
183052038,360605330
183052038,360731547
183052038,361563883
183052038,363993061
183052038,364944242
183052038,365547707
183052038,367144693
183052038,367983895
183052038,372017359
183052038,373700594
183052038,375588620
183052038,375822227
183052038,376357049
183052038,381437417
183052038,381528565
183052038,385072871
183052038,388357264
183052038,388358314
183052038,390522586
183052038,395073621
183052038,400778109
183052038,409918587
183052038,414284117
183052038,418869363
183052038,419157110
183052038,423609671
183052038,429678236
183052038,431100084
183052038,431629429
183052038,433953461
183052038,434232674
183052038,437834696
183052038,439135865
183052038,440365916
183052038,442247171
183052038,444189764
183052038,444584276
183052038,447188472
183052038,448104698
183052038,452093678
183052038,453633287
183052038,463178686
183052038,465291008
183052038,469176696
183052038,469814325
183052038,470376361
183052038,471201141
183052038,479449809
183052038,482269954
183052038,485934013
183052038,488807794
183052038,492434575
183052038,493232319
183052038,493598593
183052038,495521229
183052038,501374098
183052038,514075593
183052038,520512329
183052038,521517160
183052038,523732290
183052038,526308583
183052038,526726512
183052038,527157562
183052038,529501732
183052038,534568788
183052038,534858749
183052038,535524746
183052038,541449252
183052038,547565789
183052038,551451826
183052038,551463139
183052038,554110254
183052038,561424175
183052038,570248154
183052038,575914040
183052038,588378743
183052038,593228830
183052038,596107531
183052038,604264919
183052038,607276496
183052038,609494572
183052038,609552987
183052038,612846097
183052038,620520804
183052038,627063501
183052038,654601392
183052038,661853020
183052038,669269744
183052038,671413751
183052038,671514235
183052038,673148628
183052038,682518217
183052038,695857929
183052038,717675505
183052038,721493125
183052038,753757191
183052038,768667015
183052038,781841283
183052038,806242866
183052038,846357762
183052038,863398200
185132841,850694
185132841,4830573
185132841,10376491
185132841,17586174
185132841,19579657
185132841,27594233
185132841,36270637
185132841,50897832
185132841,51349548
185132841,57825903
185132841,59689693
185132841,60784997
185132841,67002878
185132841,76139626
185132841,82413526
185132841,87367703
185132841,97594819
185132841,98013884
185132841,101085931
185132841,106479098
185132841,107255347
185132841,107523546
185132841,113593159
185132841,115181760
185132841,116274390
185132841,116791741
185132841,124667266
185132841,130772363
185132841,135750388
185132841,138714590
185132841,140011098
185132841,142049691
185132841,143204152
185132841,144482151
185132841,148052970
185132841,149231632
185132841,150121670
185132841,150265784
185132841,153311923
185132841,154614418
185132841,154677292
185132841,154682741
185132841,155347735
185132841,156541119
185132841,157673787
185132841,158546339
185132841,163769507
185132841,165375419
185132841,165965245
185132841,167229599
185132841,168988689
185132841,171888776
185132841,172157463
185132841,172678074
185132841,172811333
185132841,173723826
185132841,174652653
185132841,174663634
185132841,175363217
185132841,175726375
185132841,176470335
185132841,178357571
185132841,178388850
185132841,178753966
185132841,178976553
185132841,180064793
185132841,184200775
185132841,184630799
185132841,185376012
185132841,185995375
185132841,186181147
185132841,187594504
185132841,195032167
185132841,198215170
185132841,198585242
185132841,199258865
185132841,199848468
185132841,200066808
185132841,202591313
185132841,203598630
185132841,203743562
185132841,204273879
185132841,204574805
185132841,205064870
185132841,206440126
185132841,207096647
185132841,207106863
185132841,208715061
185132841,209355141
185132841,211874655
185132841,212106699
185132841,212402091
185132841,212688809
185132841,214156216
185132841,214180781
185132841,215567443
185132841,215833740
185132841,216074729
185132841,221391281
185132841,222589464
185132841,223926579
185132841,224032680
185132841,224255482
185132841,224617815
185132841,224625693
185132841,224709629
185132841,225554628
185132841,225730489
185132841,227875031
185132841,228595386
185132841,229094366
185132841,232323168
185132841,232732243
185132841,232773507
185132841,233298696
185132841,234029120
185132841,239260703
185132841,240239747
185132841,240289947
185132841,240468438
185132841,247111697
185132841,248155314
185132841,250545663
185132841,251241319
185132841,256134235
185132841,256239464
185132841,257470948
185132841,258997994
185132841,261391780
185132841,262318243
185132841,262633475
185132841,263190084
185132841,264520113
185132841,264611231
185132841,266943327
185132841,267423255
185132841,268660167
185132841,268948235
185132841,269031662
185132841,273884378
185132841,274280190
185132841,274733008
185132841,275104594
185132841,278613731
185132841,278816720
185132841,279210784
185132841,282479152
185132841,283479415
185132841,283933654
185132841,287794579
185132841,288450409
185132841,289030353
185132841,292292666
